session_id,usb_entropy,usb_state_code,api_call_freq,permission_count,system_cpu_load,system_mem_usage,behavioral_score,signature_score,event_code,label
5359,3.482010933,3,266,4,1.088754635,2792.292589,0.48922711,0.52991243,855,0
5360,1.420716425,1,337,13,22.58323704,1246.413633,0.628270058,0.326503236,737,0
5361,1.681041108,4,128,3,52.62545924,2563.900564,0.859312546,0.256785521,131,0
5362,1.802134788,1,410,14,55.14125141,2081.072377,0.696432951,0.306623685,706,0
5363,2.633052215,1,280,12,14.22539855,176.3869641,0.116819512,0.373513716,938,0
5364,2.723190356,0,122,14,78.22831297,340.2737491,0.791042811,0.122554367,567,0
5365,0.422355776,1,240,9,18.36091284,3050.637724,0.216862887,0.89067905,939,0
5366,0.656112303,1,115,8,46.54003074,2759.084899,0.443611941,0.434106146,400,0
5367,2.589491904,4,212,1,75.9610433,2290.086255,0.379056835,0.218795069,320,0
5368,0.254333229,3,27,19,55.38518035,876.1171354,0.860296167,0.91553024,357,0
5369,0.565345831,3,181,8,2.298998895,1121.019045,0.898020867,0.169662774,141,0
5370,0.775896029,4,16,8,90.17476875,3052.020512,0.18689027,0.835249921,599,0
5371,0.662982751,2,130,15,22.71496055,1302.148309,0.836956913,0.186920765,224,0
5372,0.554882652,4,60,18,70.01927262,3408.591204,0.055321111,0.744619659,129,0
5373,3.321399136,2,263,9,77.80997245,1712.647628,0.384273974,0.260512715,872,1
5374,2.785821189,1,346,17,35.04209964,3698.259089,0.500287697,0.603276536,844,0
5375,3.05668193,1,311,2,54.17460352,96.61184893,0.875425467,0.853318628,346,0
5376,1.539267981,3,35,19,38.07704698,3924.575747,0.345786358,0.514218173,261,0
5377,3.22825766,2,71,17,21.79784196,552.6262785,0.69176271,0.042556508,547,0
5378,0.382112448,3,64,17,4.425311563,967.7888007,0.259695379,0.71442901,896,0
5379,2.855026229,0,384,15,4.159124724,3957.643553,0.191099788,0.278076711,616,0
5380,0.880749831,2,344,2,71.39078197,3288.06234,0.560325858,0.40262165,294,0
5381,2.119340625,1,161,1,21.27318052,1570.718793,0.106646983,0.359358929,400,0
5382,1.65692747,0,230,14,60.43250271,3061.192248,0.615655444,0.508800526,824,0
5383,2.04359736,0,371,17,62.28660265,2398.347524,0.408039637,0.078309225,588,0
5384,2.360130246,3,183,11,60.21278255,2016.046795,0.018283854,0.767358384,490,0
5385,2.631283487,0,173,11,72.44425263,3058.453935,0.640430554,0.156826448,542,0
5386,2.770187232,2,250,10,6.961676653,1983.149583,0.527887496,0.104376295,188,0
5387,2.421276144,2,238,5,32.51750235,1267.066133,0.82084737,0.819236535,964,0
5388,2.81361231,3,474,7,36.17000589,225.1213861,0.669130151,0.370513906,426,0
5389,3.05199477,2,315,12,14.55920197,3732.402776,0.702428136,0.042558036,160,0
5390,2.349237514,2,245,13,86.49392373,1196.789747,0.355140919,0.181175648,404,0
5391,2.078499781,4,369,16,86.89726061,333.6558759,0.109573926,0.804426491,228,0
5392,2.987490499,1,167,9,49.4775686,400.8236804,0.640307084,0.788425516,526,0
5393,1.882058559,0,281,9,8.975018276,2862.298318,0.577241447,0.952072223,402,0
5394,2.151388897,1,183,14,50.23625413,3969.211262,0.737101483,0.754922118,621,0
5395,0.322708122,4,29,7,79.77776212,3073.933529,0.369812141,0.271074643,192,0
5396,2.187837845,0,289,15,86.96008516,789.655478,0.281562481,0.417521035,861,0
5397,2.555734433,3,100,19,73.97658259,2659.896341,0.974337254,0.407431055,659,0
5398,1.272651255,3,342,11,53.12238204,1151.975849,0.025738317,0.115587514,171,0
5399,1.499900971,1,158,12,64.49761918,101.6268316,0.253132466,0.488609322,848,0
5400,3.260489214,2,329,13,46.82442013,799.9766979,0.823166323,0.567555816,184,0
5401,0.703014425,2,91,8,77.34968735,1129.950363,0.642223871,0.720098229,667,0
5402,1.936660353,0,495,1,51.23424373,1780.528397,0.69000131,0.744192262,108,0
5403,0.299337653,4,44,7,12.23753245,3682.579249,0.659209283,0.297889743,743,0
5404,1.809128745,1,174,9,29.38833724,3744.424059,0.431769955,0.049233494,948,1
5405,2.21186564,0,199,6,39.75153429,849.3618404,0.59258488,0.085282957,243,1
5406,0.122361572,1,133,5,36.01718569,1437.622578,0.93362634,0.939831991,911,0
5407,3.237401934,0,123,16,80.62695826,2026.978308,0.703890335,0.82005264,221,0
5408,2.614753434,2,47,4,20.24598189,3817.594285,0.311757079,0.909542246,277,0
5409,1.806506631,0,448,9,76.33739454,659.2159849,0.88461265,0.181299396,510,0
5410,2.559468767,1,206,18,25.85315535,2284.853719,0.93295713,0.037540343,214,0
5411,2.717914859,2,434,16,42.20991039,3424.033554,0.547065975,0.113179543,891,0
5412,1.146140673,2,99,17,4.339607833,522.3935594,0.143453789,0.700353537,282,0
5413,1.242333938,0,279,19,20.04185826,2980.315325,0.70252502,0.134658971,464,0
5414,0.372574218,4,101,9,18.20264368,1460.157536,0.866817572,0.984483163,751,0
5415,2.155381411,4,425,11,81.73844718,2023.801079,0.558114185,0.849373978,868,0
5416,0.674960247,0,300,14,66.62642763,3871.072124,0.266737918,0.405678623,121,0
5417,2.544726181,0,109,1,82.01748394,3267.028062,0.720785376,0.804965489,126,0
5418,1.933695204,3,176,18,39.17653595,1337.550017,0.605894455,0.087074932,746,0
5419,0.128223515,3,307,15,78.76581342,2623.07494,0.175480322,0.052301625,617,0
5420,2.111550245,0,361,8,17.75560617,365.1562419,0.781826245,0.877391725,124,0
5421,2.432092543,0,181,7,65.0341084,3232.701902,0.963464338,0.632372593,661,0
5422,1.870924686,1,308,4,94.66292987,3639.605378,0.742075868,0.412363401,205,1
5423,1.707832918,3,24,10,36.08688021,1216.918932,0.184281856,0.919758876,826,0
5424,2.672828157,3,312,9,44.8936646,146.1271257,0.034494117,0.209940261,395,0
5425,0.186550453,2,48,5,78.4788212,2149.238025,0.253066469,0.235292742,743,0
5426,2.025130484,3,239,17,93.48418182,2481.268111,0.99750073,0.073452215,143,0
5427,1.388486627,0,253,4,73.81703704,932.3693415,0.371777841,0.192421564,898,1
5428,0.136812171,2,190,9,84.50529246,1919.205945,0.992488743,0.615573425,469,0
5429,1.235269867,2,366,9,1.315941434,432.5635213,0.284522453,0.776779601,324,0
5430,0.629097183,3,57,14,89.62840918,3888.369906,0.717211137,0.434618178,182,0
5431,0.812605566,1,193,11,57.86321314,570.1838742,0.078268942,0.537810853,938,1
5432,0.961743613,1,59,3,71.73125313,3772.969396,0.246423604,0.356959319,969,0
5433,0.711610041,3,398,17,68.89720935,877.6399599,0.22125126,0.714811905,380,0
5434,1.931591775,2,31,4,87.21605945,950.4437996,0.558540038,0.7116618,892,0
5435,0.725293163,2,377,8,34.99544782,1219.740962,0.642988481,0.14129275,416,0
5436,0.766567529,2,479,3,13.95158484,232.9964307,0.107052733,0.915044575,853,0
5437,2.703808837,0,59,11,84.80123865,3483.833785,0.254379225,0.008290178,258,0
5438,2.183007831,1,499,3,11.31078245,2939.192758,0.504820319,0.413132796,918,0
5439,1.179515133,1,266,12,61.51774572,2458.592288,0.994835077,0.235711821,464,0
5440,1.814013025,1,336,8,29.14292197,2881.378145,0.925635095,0.481073357,687,0
5441,1.887541864,3,449,8,22.16448306,1768.058927,0.715646414,0.193335082,167,0
5442,1.730180204,0,284,6,57.45994042,1468.676939,0.039041786,0.620627457,592,0
5443,0.804054771,1,27,12,32.01481972,3588.551508,0.987892923,0.709918599,642,0
5444,2.184715908,2,386,12,82.90146685,3648.477459,0.795078899,0.099229882,508,0
5445,2.018035668,1,97,2,53.59176565,3923.070519,0.450196448,0.204558443,204,0
5446,0.78641943,3,481,18,70.36754258,3873.791173,0.657265347,0.122569049,538,0
5447,2.737819239,3,461,14,39.38539747,406.6944323,0.758882851,0.747359557,270,0
5448,0.473541232,1,470,1,37.28021559,464.8322567,0.719967736,0.005039131,199,0
5449,2.918473559,1,29,10,48.22873212,2675.578113,0.977310687,0.063646215,679,0
5450,2.568801897,2,371,19,86.49007121,1435.246551,0.760980709,0.219988687,454,0
5451,1.304042084,3,119,13,68.77809293,902.6525107,0.253369991,0.603393514,909,0
5452,2.290022253,3,231,13,33.10401141,3746.128646,0.943749771,0.639221612,395,0
5453,3.421781431,1,115,2,55.76357998,3578.021502,0.229586963,0.4057004,654,0
5454,1.078401078,1,43,18,72.74561731,402.2147074,0.222502925,0.723929296,160,1
5455,2.781995773,1,413,8,88.75464093,3518.743647,0.869720493,0.863712831,874,1
5456,0.128942295,2,132,6,28.77904894,2395.519254,0.101469453,0.164512339,426,0
5457,3.236290398,4,129,19,83.33322537,3772.144788,0.957980008,0.854059729,618,0
5458,1.926690817,3,330,3,39.12542122,3545.290135,0.488373233,0.91505095,905,0
5459,3.296925721,1,131,6,35.27343929,2610.71079,0.402951221,0.693548556,621,0
5460,2.258261527,3,192,19,1.697667912,1597.337467,0.502929817,0.599230692,687,0
5461,1.430244925,3,46,7,10.01848352,391.7496368,0.172600567,0.131569402,950,1
5462,2.267136362,0,18,14,70.89118833,3614.040828,0.773110316,0.408499178,418,0
5463,0.772994777,0,187,6,94.25751159,3744.955671,0.264710526,0.280099217,468,1
5464,0.714520691,0,123,13,23.1358986,3833.983382,0.535963525,0.177683103,284,1
5465,2.613127198,1,231,1,88.32059716,2133.944804,0.83498405,0.94435968,927,0
5466,3.28769291,2,317,13,8.826735194,787.2311976,0.09189465,0.350346579,168,0
5467,3.340521291,3,401,10,89.20941091,3300.580874,0.674389059,0.576866258,919,0
5468,1.158221111,1,480,14,4.536768714,78.16809751,0.468312578,0.022664685,854,0
5469,2.379210235,3,397,13,74.52957337,983.7950578,0.63071151,0.791996768,542,1
5470,3.339431692,4,235,3,87.66089804,1721.689544,0.438284221,0.989715074,259,1
5471,1.158584208,1,107,3,23.86478264,2365.88906,0.383600313,0.448032659,121,1
5472,1.485830315,1,104,17,11.64197987,2933.428171,0.539460677,0.086368625,401,0
5473,2.429756118,0,92,15,68.10872054,860.2880604,0.382360072,0.181077707,941,0
5474,3.238012841,3,231,5,60.47884952,1328.635535,0.491613304,0.012353551,994,0
5475,3.337397828,1,68,14,28.79985818,118.6414761,0.811191634,0.112976199,598,1
5476,2.043547918,4,53,13,36.7900929,407.5695763,0.445903503,0.315992611,592,0
5477,1.486545714,3,155,16,3.714746867,782.3589411,0.941945177,0.43680737,279,0
5478,3.464254117,2,241,16,41.69258741,3586.39925,0.740781229,0.367987642,918,0
5479,1.906414139,3,13,2,40.55148567,269.2536596,0.573071105,0.096783213,283,0
5480,3.382511608,0,165,15,80.00214785,3953.891141,0.053741623,0.011126969,777,0
5481,2.268969341,0,456,12,78.5827368,2435.219705,0.384874052,0.542218014,553,0
5482,2.908930173,1,233,11,77.1382912,1835.426312,0.223977693,0.044461857,763,0
5483,1.73947292,3,29,6,42.15813457,264.6057513,0.589904527,0.806208518,348,0
5484,3.162386738,4,90,2,77.2564883,3240.772298,0.958779824,0.585266435,644,0
5485,3.247006828,3,192,6,11.91283336,111.4203869,0.68256462,0.862016073,707,0
5486,1.158515523,3,141,13,8.731415977,1276.29489,0.776555636,0.722734646,723,1
5487,2.876510741,1,231,13,12.81776167,1395.462464,0.326779359,0.088849937,867,0
5488,1.545363799,2,251,7,46.22327295,3104.084462,0.58063531,0.907430824,686,0
5489,1.011543398,3,221,10,15.96712034,3499.417736,0.326168612,0.162072062,989,0
5490,2.858288089,0,374,7,64.16352275,3003.849312,0.451957681,0.673544143,238,0
5491,0.623521017,3,17,15,18.11587516,144.8486812,0.745633098,0.93272739,896,0
5492,2.291494254,4,191,19,81.4764981,3085.768338,0.790872079,0.384526851,675,0
5493,2.397511564,2,383,1,32.91434607,760.9487744,0.287897632,0.364652118,230,1
5494,0.997818715,3,176,14,36.58624273,3111.314792,0.547409301,0.688742464,877,0
5495,1.535054884,2,293,9,29.24243392,1167.79352,0.286206459,0.490184704,611,0
5496,0.520307697,4,476,2,39.98212788,2201.356801,0.679228601,0.155281952,320,1
5497,1.1571544,0,40,1,71.16146051,2292.190869,0.79328067,0.495872265,678,1
5498,3.097952566,1,389,16,38.30565131,3630.170033,0.718473315,0.96159925,404,0
5499,2.403019778,4,202,7,87.93069465,2665.591389,0.607601186,0.037979037,711,1
5500,2.520082031,3,369,1,2.787037111,1233.957318,0.574099672,0.497010869,130,0
5501,1.464354746,4,78,6,71.70691881,2575.179188,0.345311763,0.684771688,815,0
5502,2.564650386,2,358,12,3.430417295,3762.555602,0.37405005,0.252740582,181,0
5503,2.353974406,2,397,16,10.20426603,2369.748183,0.530864264,0.500793433,300,0
5504,0.101892363,2,394,5,34.11635347,3272.526503,0.907145405,0.704527919,942,0
5505,0.326163007,4,481,5,17.18902249,2115.650885,0.207597919,0.017690543,818,0
5506,2.862273662,2,301,12,20.82763482,3105.12261,0.912121619,0.114862566,277,0
5507,2.645472388,3,270,6,19.99789649,615.885958,0.293857698,0.407275789,674,0
5508,1.894009923,0,341,12,20.04342375,3123.583596,0.465765003,0.083505195,197,0
5509,1.853102881,1,303,3,70.69623222,2140.111547,0.044854048,0.864472024,598,0
5510,1.403796056,3,295,2,29.86918422,2062.346623,0.326872768,0.150379679,420,0
5511,3.389232081,0,29,14,9.924553146,3112.163273,0.953500363,0.227786924,300,0
5512,1.580987525,0,274,17,87.53144896,1250.812389,0.8612658,0.290839319,560,0
5513,3.376809079,4,274,14,23.56753201,2052.123263,0.537157594,0.551851931,270,0
5514,1.30094326,1,269,19,58.09855497,1298.329467,0.910226604,0.406174321,694,0
5515,3.151224188,4,468,5,14.262898,1578.555392,0.501792645,0.589596565,989,0
5516,2.942466221,1,345,9,41.26600081,3879.421051,0.294122686,0.475657869,541,0
5517,1.809585523,2,201,13,44.73652752,1063.691815,0.074071417,0.186642064,914,0
5518,3.051569501,1,412,4,56.95960912,968.7227653,0.414199343,0.707662994,964,0
5519,1.596331021,1,262,1,41.91005333,1249.953763,0.705774594,0.287770051,347,0
5520,0.790739068,3,275,6,55.45586319,1173.472714,0.975963042,0.51468279,580,0
5521,1.241712783,4,251,9,70.42711156,2818.63416,0.296974886,0.455082882,775,0
5522,0.747240511,3,90,1,34.76105953,1014.24337,0.92873226,0.337027802,875,0
5523,2.902100554,4,290,2,73.32790252,3009.950706,0.587781909,0.878266386,684,0
5524,0.247657865,3,384,14,63.29739069,3197.743306,0.974267582,0.096055084,406,1
5525,1.358340651,1,488,14,67.37868857,3892.48453,0.259086336,0.143394539,427,0
5526,1.421792279,2,95,9,57.73569214,1479.021753,0.559823906,0.870748701,604,0
5527,0.58658181,1,444,17,53.92787492,1878.810576,0.024438172,0.060011109,722,0
5528,1.136419646,2,213,5,77.96410189,3215.412432,0.385758998,0.351648429,660,0
5529,2.707409116,0,260,8,46.43101369,191.6789634,0.641155786,0.582792505,363,1
5530,3.234947432,1,224,4,19.91363984,2263.992294,0.755274378,0.08938249,142,1
5531,1.876332747,3,224,16,81.81807627,454.1567339,0.274932046,0.369501864,408,0
5532,2.371222061,2,147,12,54.01144992,933.4090839,0.975778421,0.99378528,118,1
5533,2.340247367,1,67,2,47.40424737,2908.517098,0.417477321,0.579280288,518,0
5534,0.379899224,0,381,16,90.300796,3890.826531,0.905383628,0.889965326,788,0
5535,0.373327354,0,370,13,45.10784111,2598.323547,0.334650751,0.493922971,141,0
5536,3.438680528,1,248,17,52.1069436,2605.570837,0.167335552,0.243170039,192,0
5537,1.241698436,0,39,17,32.01550194,2277.375749,0.120201318,0.394928964,597,0
5538,2.276802993,2,484,2,74.64415977,2606.294429,0.08828269,0.487218019,743,0
5539,1.820228068,0,244,6,88.74976372,1495.238904,0.685651222,0.073570309,977,0
5540,1.887564348,4,468,4,25.54913847,2859.413249,0.390380041,0.953218495,318,0
5541,1.528419825,2,232,15,73.16918321,3794.42088,0.003548733,0.993507671,994,1
5542,1.359787497,1,156,14,31.65185511,3720.658759,0.938652704,0.813200098,196,0
5543,2.136901532,1,61,9,51.18463229,1472.821918,0.724319908,0.728445406,952,0
5544,2.234338745,4,17,4,17.93875897,554.5811404,0.000725167,0.800645488,506,0
5545,2.097893288,1,406,3,7.760327553,762.3068105,0.974730046,0.59314792,916,0
5546,2.476791205,3,278,19,29.33572254,2405.836418,0.330506147,0.946274571,920,0
5547,3.29764263,1,101,8,81.09252842,582.0947763,0.179650223,0.13436725,506,0
5548,0.629534666,1,253,11,70.76286562,1967.708873,0.145404495,0.549147281,153,1
5549,0.624223591,0,93,18,14.10792757,3360.40986,0.017066121,0.075754729,517,0
5550,3.101674894,2,149,1,75.40413672,1915.899774,0.693717428,0.340671758,654,1
5551,1.409095643,1,41,11,62.61951219,648.8076006,0.398053928,0.081568681,767,0
5552,2.94461717,3,473,4,89.130676,1149.090299,0.171257648,0.534228828,811,0
5553,1.393889768,4,316,11,70.14890922,2476.861499,0.286230914,0.289356338,126,0
5554,1.217197018,1,407,19,52.32372315,2093.868009,0.585558806,0.223205228,433,0
5555,0.576437949,2,322,4,35.6441726,2633.000396,0.698290428,0.18214713,253,0
5556,2.952926408,2,415,1,10.89118627,443.0553692,0.278602968,0.670454882,153,0
5557,1.206745138,4,48,6,54.55697401,3171.171066,0.107407725,0.301147246,606,0
5558,2.667885306,4,153,16,37.03553949,2465.540001,0.952335187,0.463673339,548,0
5559,0.581470999,0,166,7,86.77467528,2012.775731,0.589100533,0.996926401,148,0
5560,2.162467877,1,486,12,3.243266735,2074.582405,0.160287535,0.868166567,415,0
5561,3.36745906,2,54,11,61.53384468,2894.690379,0.283854985,0.749823649,910,0
5562,1.06095213,0,327,4,22.85114771,2097.400498,0.256035527,0.392244443,891,0
5563,0.483239087,3,162,6,71.78659451,1674.651096,0.344432955,0.945489045,148,0
5564,0.852661162,3,271,13,76.38644868,314.0028937,0.159562327,0.598089853,260,0
5565,3.027590697,2,33,6,80.92876408,902.6824399,0.317093558,0.013671451,759,0
5566,2.451957608,2,175,15,84.47611703,1870.62611,0.782648183,0.681386414,969,0
5567,1.731299653,3,492,10,87.63154767,1602.53096,0.460209259,0.605562939,426,0
5568,2.861987397,2,50,14,5.646483889,431.1824737,0.09600015,0.85881687,486,0
5569,2.928513967,1,347,13,59.02059853,425.1478174,0.496729575,0.339392958,679,0
5570,2.997686797,2,165,6,15.09735403,3866.873861,0.613730842,0.146265918,318,0
5571,2.687481522,3,405,6,84.76439932,1871.834346,0.09375924,0.669218754,693,0
5572,2.469800991,3,102,3,44.51704078,357.069182,0.165300405,0.451055852,385,0
5573,1.159059275,0,113,11,4.010879666,2983.840886,0.140811216,0.71275587,952,0
5574,1.572598525,2,314,9,34.3594423,1852.432973,0.030354816,0.761291355,676,0
5575,2.457205067,0,104,16,17.76798507,492.1683507,0.549000618,0.036928289,512,1
5576,3.487963268,0,452,6,25.97669009,1924.969341,0.203890103,0.831466679,271,0
5577,2.297652911,0,246,14,54.578391,2031.206269,0.011892315,0.256515773,612,0
5578,2.530819451,0,315,3,83.22305233,3030.87016,0.245568558,0.457587572,308,0
5579,2.530259242,4,147,2,79.74964557,933.7102987,0.458582766,0.740643268,903,0
5580,0.289603126,1,489,19,63.58447859,1681.04565,0.868643979,0.495452725,219,0
5581,2.63396292,3,42,7,4.639429526,2026.808199,0.081028154,0.425950272,900,0
5582,0.115124791,1,319,6,81.17869382,1257.926432,0.035745677,0.551440977,262,0
5583,2.153654091,2,87,19,79.51233468,2805.713051,0.036197049,0.484734309,993,0
5584,0.145954368,3,385,14,13.21341271,3654.63502,0.025228732,0.810378781,891,1
5585,0.304142169,2,268,11,67.2332915,1247.957612,0.509056656,0.562523568,486,0
5586,0.262769256,2,35,4,20.96687266,3847.416822,0.584162724,0.752770455,293,0
5587,0.601186437,3,268,17,83.41087881,2213.969481,0.809417402,0.017057469,138,0
5588,2.235024107,4,389,15,77.32021465,241.0984423,0.780911055,0.541170151,910,0
5589,0.510005701,2,368,3,25.51591387,231.3276688,0.370229479,0.469637657,412,0
5590,2.299288971,2,434,5,39.36271537,3638.494506,0.750488954,0.95874182,782,0
5591,0.27028444,0,72,3,20.67805436,2456.157364,0.837264141,0.973528388,425,0
5592,1.890745705,1,256,11,17.06482844,164.9328919,0.724679211,0.014601573,626,0
5593,2.818054732,2,320,3,15.21365836,2514.290241,0.531969271,0.362073916,913,1
5594,0.407830847,0,282,6,43.72278254,963.0706528,0.702024664,0.693704478,175,0
5595,2.455342461,2,52,19,38.18946087,3653.045357,0.977544378,0.529022337,822,1
5596,2.717180063,1,348,16,75.10780234,2327.625019,0.591474795,0.299872073,687,0
5597,1.634354804,2,23,13,2.092316099,1037.13558,0.145391391,0.020961223,969,0
5598,0.607700862,1,35,16,25.15204926,1025.179967,0.788822337,0.742702675,500,0
5599,3.001294975,2,251,9,47.02125839,2272.260312,0.79387082,0.078425791,147,0
5600,0.213950425,2,130,18,79.33513247,1926.234408,0.474572124,0.162700132,901,0
5601,1.691821927,0,461,1,44.30176696,2421.479132,0.652558127,0.497167987,688,0
5602,1.652599034,0,104,2,18.19628506,1229.858638,0.859311663,0.501170909,635,1
5603,0.636579229,1,398,17,15.55949922,743.3496812,0.473592358,0.451961989,487,0
5604,1.302902464,2,326,18,9.310233114,2989.030399,0.519797562,0.36144663,960,0
5605,1.577537399,3,483,2,40.94696185,1313.014836,0.141042266,0.177917477,384,0
5606,2.038970253,2,374,13,43.8974371,3272.812084,0.807061671,0.889397054,666,0
5607,1.75915713,3,46,1,63.08075425,1347.847664,0.843485732,0.955357916,323,0
5608,1.429573725,1,404,10,90.04884119,2157.022191,0.746519149,0.775141531,427,1
5609,2.020033463,3,331,12,63.07935893,2327.973056,0.16470619,0.69704137,244,0
5610,2.552960796,3,474,11,13.9337994,2229.91613,0.883753595,0.031308712,363,0
5611,1.670881572,1,117,11,41.04951028,1306.673791,0.281158372,0.432284716,805,0
5612,3.363211069,4,34,9,15.91973088,1362.777801,0.783166363,0.658365912,124,1
5613,1.223048726,1,285,19,4.491251227,1237.641753,0.254064573,0.604171619,511,0
5614,1.957324193,1,251,1,52.22508445,2720.78591,0.477470352,0.320876195,658,1
5615,1.677893035,2,259,17,34.28996409,2639.093996,0.825900674,0.576450895,574,0
5616,2.503402744,2,92,18,55.8935055,1236.429263,0.62414014,0.547889794,827,0
5617,2.902018941,0,254,4,58.11321443,2248.012074,0.285830371,0.394806863,604,1
5618,1.863855995,3,292,19,71.03345798,3959.878279,0.980984187,0.105058878,787,0
5619,2.358831596,2,275,16,54.5291164,1928.877868,0.018164105,0.87197189,324,0
5620,3.210156823,4,68,18,66.07405016,2823.233619,0.595904043,0.185153979,640,0
5621,3.444590577,2,383,15,79.24801082,1309.895577,0.546593204,0.567116807,607,0
5622,0.263754451,2,224,12,64.44423505,3444.006796,0.601203347,0.60265736,445,0
5623,2.788218375,1,101,10,3.601669138,3253.280624,0.36092984,0.677331862,502,0
5624,2.444589141,0,359,10,3.48616533,3604.616632,0.504633074,0.432349974,245,0
5625,2.627746132,3,48,8,11.04144595,568.1391933,0.351627486,0.866749204,499,0
5626,2.159660332,4,63,2,76.83783044,1035.288671,0.617213642,0.601524454,753,1
5627,0.425935433,1,221,10,36.85178636,1002.55728,0.900685647,0.528541948,105,0
5628,3.101448371,3,281,12,55.97472215,1505.535955,0.039334236,0.560694225,792,0
5629,3.079328863,3,342,6,84.29175672,3953.605611,0.731186824,0.068530913,435,0
5630,1.131302407,4,296,5,61.57530851,3730.531162,0.350179499,0.161802408,708,0
5631,3.077524483,3,33,4,21.51210377,3711.421875,0.312185713,0.44681039,383,0
5632,2.687501167,1,318,11,53.9294852,2489.482457,0.123241334,0.38304691,470,0
5633,1.746124474,0,265,11,64.18518376,614.8119227,0.653664917,0.319408527,188,0
5634,1.072985179,1,351,11,82.28192636,649.412575,0.944009007,0.849994423,650,0
5635,0.607605206,0,148,8,8.4178167,1022.697077,0.884644617,0.239630353,483,0
5636,0.829774912,0,489,3,83.54137444,2915.098166,0.837424811,0.379356204,659,0
5637,3.450260667,2,320,5,69.80714064,1136.932185,0.930833715,0.237743207,860,0
5638,1.617841426,0,50,16,7.105366348,3019.660995,0.409476267,0.106477352,667,0
5639,1.894012321,0,224,9,25.55550848,2953.707082,0.391768001,0.72004527,890,0
5640,2.799269036,2,364,6,56.20575229,1759.978296,0.692157281,0.539215204,744,0
5641,2.245436538,0,267,19,37.52954236,3031.796217,0.248988939,0.583448754,223,0
5642,2.574266468,3,490,11,4.868741742,3682.671751,0.838578546,0.028780444,636,0
5643,0.532236554,0,111,2,30.45942246,3031.74353,0.378857521,0.538381628,234,0
5644,2.582493221,4,310,18,64.9577814,2379.424848,0.94202063,0.73733619,915,0
5645,0.48229509,1,456,4,7.238213373,333.0493556,0.935607711,0.226754763,848,0
5646,2.891102502,3,130,19,44.73684649,1348.105672,0.788196697,0.137390379,576,0
5647,1.464335137,1,458,11,83.19187075,821.1040356,0.240200005,0.771884792,160,0
5648,3.413358986,1,86,7,10.56051135,157.2034149,0.157249877,0.464820273,729,0
5649,2.252735394,3,65,7,12.42641253,1595.604419,0.476816673,0.621720852,996,0
5650,0.619116755,3,445,2,6.727555454,2940.529523,0.490214496,0.280931257,293,0
5651,1.949341621,0,355,5,20.26341089,2312.809791,0.778439905,0.966657896,363,1
5652,2.233160715,0,392,16,50.83430455,3145.498845,0.312747312,0.122187524,490,0
5653,2.043038402,4,377,16,69.50464212,521.7705637,0.537347781,0.125942589,512,1
5654,0.465221435,2,29,10,50.23264777,1200.055398,0.658895652,0.326494602,561,1
5655,2.032319367,0,401,6,17.0153793,2268.964724,0.496520539,0.970311153,638,0
5656,0.68123582,4,41,1,42.37806057,3235.401607,0.743968638,0.002052495,458,0
5657,0.176615959,1,108,12,53.32592447,2234.308142,0.2837364,0.013666531,195,1
5658,2.881492276,4,289,15,36.73873084,2447.694403,0.850201445,0.893675332,964,0
5659,1.366849243,3,310,17,52.68315757,54.75504838,0.571897624,0.730264361,479,0
5660,2.340855694,1,244,18,14.40030435,1970.054657,0.162845513,0.078660743,543,0
5661,0.805954954,3,81,8,13.80833808,1856.050625,0.352520542,0.555039486,158,0
5662,1.472087011,0,459,6,62.54722085,299.4129555,0.797575404,0.172775569,719,0
5663,0.248994839,2,410,13,93.33757845,3903.787561,0.819622839,0.506681313,589,0
5664,0.55671624,3,489,9,71.05904667,140.9406435,0.580986062,0.541071725,216,0
5665,1.99682215,0,437,18,36.73296968,1243.947251,0.723084109,0.947580412,179,0
5666,1.144670307,1,243,18,87.2985223,1007.064148,0.835686332,0.081912702,233,0
5667,2.204762997,3,168,14,88.6704923,3983.230296,0.440066338,0.633460639,198,0
5668,2.704213781,1,445,9,25.26397053,2210.023492,0.390551085,0.078103774,777,0
5669,2.83814243,2,155,12,50.0727009,2916.862436,0.706878836,0.505092887,257,0
5670,0.25789815,4,74,15,11.04631103,3735.145249,0.073597857,0.605601203,380,0
5671,1.79521347,2,26,13,1.024854906,820.7170815,0.860732897,0.534145001,395,0
5672,1.054975791,0,220,1,34.56335149,2014.686283,0.866613074,0.347453107,750,0
5673,1.325548544,1,423,17,1.359169245,3554.582423,0.209938199,0.532747177,976,0
5674,2.96559042,3,274,3,36.10625603,2302.515084,0.639713916,0.6032971,103,0
5675,0.218769028,2,385,14,7.926021063,649.8729522,0.782149769,0.217493054,442,0
5676,2.512335181,0,76,19,88.04507632,424.1208972,0.800280376,0.137015022,557,0
5677,0.834968754,1,118,3,82.56778393,1068.257287,0.482795173,0.511976424,645,0
5678,2.91721581,1,177,6,49.57736087,548.1842026,0.644622948,0.169482315,913,1
5679,1.979228638,1,184,3,59.3329035,3929.195302,0.75682104,0.131206335,329,0
5680,2.405548026,1,73,10,84.27426775,2514.311464,0.368152691,0.641231113,373,0
5681,2.149944233,2,322,5,50.4005025,1699.877368,0.760627353,0.15880553,993,0
5682,1.923860668,2,443,13,7.340225087,1799.668048,0.875593456,0.598828635,483,0
